About the check the following account total:
<built-in method count of list object at 0x1054d0500>
567,yelhamcoffee,Public
568,summerlingrace,Public
569,shayna_lu,Public
570,tierneybreanne,Private
571,reebexwiththestraps,Public
572,madcroom,Private
573,mallorylassitter,Private
574,da_real_keelotheyoungin,Private
575,lily.bell1013,Private
576,j_raee09,Public
577,courtney_cooke21,Private
578,kamryngporter,Public
579,mary_alive,Public
580,clarkbrittney,Private
581,allieratcliff_,Public
582,brandontvn,Public
583,yo_yo_monty,DNE
584,_laurenenoel,Public
585,stephhinote,DNE
586,_austingilley_,Public
587,kbrannan88,Private
588,jordanp_7,Public
589,josephtillman33,Public
590,colemanperry16,Private
591,chloelatture,DNE
592,landefeld21,Private
593,the_leahmccam_,Private
594,candace_guy,Private
595,cheveusalonmobile,Public
596,stay_gold_97,Private
597,brettericks0n,Public
598,tanner_rowell6,Private
599,kateplus8feet,Public
600,katherinestreet,Private
601,anniedelash,Private
602,chuck564,Private
603,sutherlandali,Private
604,trezs,Public
605,christiankitsos,Private
606,casey_hughston7,Private
