About the check the following account total:
<built-in method count of list object at 0x1017bd280>
1031,_karsonlane_,Public
1032,logan_gilmore98,Private
1033,summer_hightower,Private
1034,emily.murphy72,Private
1035,zac_everett93,Private
1036,kaymariemoody,Private
1037,jamisonn_sladee,Public
1038,cailaaa1,Public
1039,jsprinkle123,Public
1040,autumnyates19,Private
1041,lauryncolette_13,Private
1042,rileyuhle,Private
1043,_laineyjennings,Private
1044,vdenise_brown,Private
1045,graysonarmbrecht,Private
1046,danibclark,Private
1047,kayteemae520,Private
1048,tannerite__,Public
1049,carcarann1,Private
1050,thatwaydre,Public
1051,josie_nell,Private
1052,brandon_smith_78,Private
1053,zac_the_fox,Private
1054,savannahmidd,Private
1055,mikayla_226,Private
1056,kposton5,Private
1057,southernmess19_,Public
1058,brody.busby,Private
1059,breezy_f_baby95,Private
1060,lynae_wright,Private
1061,vicmoten__,Private
1062,you_dont_naomi,Public
1063,jentaladnier,Private
1064,faithful_mckenzie,Private
1065,_richlynp,Private
1066,hannah_dodich,Public
1067,ryannlee.rb,DNE
1068,hstock4,Private
1069,start_aj_ourney,Private
1070,hashtagjordan,Public
1071,lizzy.brown,Private
1072,savannahbarlar,Public
1073,andrew_bond2,Private
1074,momma.bree24,Private
1075,jessicamarlin,Public
1076,maranda_renee,Private
1077,ashley_zamudio,Private
1078,aforbes_like_the_magazine,Private
1079,ralston64,Private
1080,sarahkjaye,Private
1081,maddiewright612,Private
1082,laurennsibley,Private
1083,madi_naman,Private
1084,skdaoust_,Private
1085,alexis.ann,Private
1086,kb_nunn12,Public
1087,alyssasagee,Private
1088,emilee_wilkerson,Private
1089,jstwilliams,Public
1090,devinmarks19,Public
1091,aaron.poeschl,Public
1092,madieesunn,Public
